Irinotecan,Irinotecan,Irinotecan,Irinotecan,Irinotecan,Irinotecan,Irinotecan,Irinotecan,Irinotecan,Irinotecan
141.165900045809,157.071525569376,110.766009344202,99.2589470249103,200.940763481057,200.824008718903,110.766009344202,99.2589470249103,200.940763481057,200.824008718903
146.332916025257,150.182291176637,116.60703236394,100.591482649842,176.693327794478,172.384851045113,116.60703236394,100.591482649842,176.693327794478,172.384851045113
144.098321566523,162.614196601622,122.589294521715,121.139725878386,110.97155989217,119.545152754792,122.589294521715,121.139725878386,110.97155989217,119.545152754792
141.754602949853,137.507801278312,123.234286585421,108.250843032742,29.0440545065361,28.4477874948325,123.234286585421,108.250843032742,29.0440545065361,28.4477874948325
168.939675089361,160.255309573541,111.633845381256,96.6142717284891,18.0091722469419,15.6056394488607,111.633845381256,96.6142717284891,18.0091722469419,15.6056394488607
168.99668794729,160.215793550734,116.429698779514,95.8786576743174,15.9846749364251,11.9406101283477,116.429698779514,95.8786576743174,15.9846749364251,11.9406101283477
151.903407614662,148.13212307673,57.4576506774995,50.1386924834113,12.4198115361473,9.25576144947588,57.4576506774995,50.1386924834113,12.4198115361473,9.25576144947588
