PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl,PD0332991 (Palbociclib) HCl
82.3325286033812,72.1791892403609,72.5632067212899,71.7555918315209,54.7599738128142,60.4896710081083,72.5632067212899,71.7555918315209,54.7599738128142,60.4896710081083
78.008586346821,75.9527324381704,48.8084740619285,59.1662455690829,29.9375917164471,30.3482099459414,48.8084740619285,59.1662455690829,29.9375917164471,30.3482099459414
53.3143195757773,53.2690890078723,43.470081966562,37.192090002799,33.961330405985,31.4776172727723,43.470081966562,37.192090002799,33.961330405985,31.4776172727723
75.0109161981671,76.3124939330944,35.2333878294193,41.6484608491957,31.4284181694128,29.1691429997601,35.2333878294193,41.6484608491957,31.4284181694128,29.1691429997601
84.5534508793148,84.2921687181217,32.2550099062127,36.7344868589376,28.092980855341,29.7984972385681,32.2550099062127,36.7344868589376,28.092980855341,29.7984972385681
84.9649933889886,100.367234000429,22.2566463775991,33.8797270160556,28.0276162267737,27.2514307649557,22.2566463775991,33.8797270160556,28.0276162267737,27.2514307649557
111.497128690515,94.1510464871535,1.29567224814626,2.18018969115545,1.24968752645046,1.56557434498022,1.29567224814626,2.18018969115545,1.24968752645046,1.56557434498022
