Temozolomide,Temozolomide,Temozolomide,Temozolomide,Temozolomide,Temozolomide,Temozolomide,Temozolomide,Temozolomide,Temozolomide
1.53461764866685,1.40490311692381,78.2641646131334,115.743351510973,1.37864128562586,1.34220577601489,78.2641646131334,115.743351510973,1.37864128562586,1.34220577601489
9.79996327352082,10.0568390965332,87.4039367464089,106.638626890008,3.8396787344476,3.70419543534173,87.4039367464089,106.638626890008,3.8396787344476,3.70419543534173
37.617353727235,36.5666696460579,79.7922793504321,85.8176838443173,7.94910164030647,8.74474651751117,79.7922793504321,85.8176838443173,7.94910164030647,8.74474651751117
79.3516771227623,66.3505148099773,76.3045298481259,87.1326354071372,12.2813166604368,12.0404300908612,76.3045298481259,87.1326354071372,12.2813166604368,12.0404300908612
85.4779627640574,104.060213497411,63.4445657233918,76.5551650358137,15.0007877010787,12.4951446776835,63.4445657233918,76.5551650358137,15.0007877010787,12.4951446776835
83.2893048717013,112.296380231835,69.1555331004142,82.8537830217211,21.5638172680047,18.6742771529093,69.1555331004142,82.8537830217211,21.5638172680047,18.6742771529093
103.809109588823,91.1012310652477,89.5037043039197,81.9241122668074,17.0067058397255,17.3751496009091,89.5037043039197,81.9241122668074,17.0067058397255,17.3751496009091
