Idelalisib,Idelalisib,Idelalisib,Idelalisib,Idelalisib,Idelalisib,Idelalisib,Idelalisib,Idelalisib,Idelalisib
64.0886437536647,51.2081004710561,101.208827670316,91.6417382791254,184.570113054874,207.95766933588,101.208827670316,91.6417382791254,184.570113054874,207.95766933588
97.607560634667,101.893711307228,99.5469138127393,108.454802567171,205.117049395892,193.176734559232,99.5469138127393,108.454802567171,205.117049395892,193.176734559232
108.807104531804,107.13260291415,109.232780034615,126.59496355923,175.956311203371,193.010819290155,109.232780034615,126.59496355923,175.956311203371,193.010819290155
130.165256209592,119.262100997936,93.2602028463049,91.099205917546,176.633076582079,186.788022365156,93.2602028463049,91.099205917546,176.633076582079,186.788022365156
172.592883601267,148.332996192663,92.8568866410194,106.846241705646,186.077524843017,191.817955317014,92.8568866410194,106.846241705646,186.077524843017,191.817955317014
155.554552312706,146.920847210984,119.061454718284,93.1333623409116,165.682772315477,160.383553788143,119.061454718284,93.1333623409116,165.682772315477,160.383553788143
136.429189256522,161.788750791889,73.3658855918144,74.3065375829435,79.24858939021,86.3611246048725,73.3658855918144,74.3065375829435,79.24858939021,86.3611246048725
