PF-05212384 (PKI-587),PF-05212384 (PKI-587),PF-05212384 (PKI-587),PF-05212384 (PKI-587),PF-05212384 (PKI-587),PF-05212384 (PKI-587),PF-05212384 (PKI-587),PF-05212384 (PKI-587),PF-05212384 (PKI-587),PF-05212384 (PKI-587)
53.4383323204675,63.4833138889412,45.8713333871387,40.5417165234417,65.8138419381574,66.5868640204666,45.8713333871387,40.5417165234417,65.8138419381574,66.5868640204666
63.0066893366792,65.275804590131,27.6452072852493,28.5026650712499,41.7720524084523,40.3473363778971,27.6452072852493,28.5026650712499,41.7720524084523,40.3473363778971
75.9300337617835,69.2016116892159,23.4833606844045,25.1944414228217,30.2677481442748,29.4204518407269,23.4833606844045,25.1944414228217,30.2677481442748,29.4204518407269
88.4269426477184,88.557328026896,17.2829625245487,18.8336234091156,18.1651747992333,16.3212186420837,17.2829625245487,18.8336234091156,18.1651747992333,16.3212186420837
133.339659905588,126.887321315444,13.4318420273869,14.1534319590993,12.2540499846644,11.1937130361798,13.4318420273869,14.1534319590993,12.2540499846644,11.1937130361798
156.583363522753,160.278635003669,9.38298673697237,9.65136516915044,7.45743116470726,6.20066560974557,9.38298673697237,9.65136516915044,7.45743116470726,6.20066560974557
143.619000797148,168.10582610441,6.93013370638401,6.43016425541173,1.64375490728143,1.47402911033505,6.93013370638401,6.43016425541173,1.64375490728143,1.47402911033505
