Simvastatin,Simvastatin,Simvastatin,Simvastatin,Simvastatin,Simvastatin,Simvastatin,Simvastatin,Simvastatin,Simvastatin
1.24252200585417,1.14336542426051,13.6584986089993,11.9042564982089,4.55132462011624,3.70492670149013,13.6584986089993,11.9042564982089,4.55132462011624,3.70492670149013
41.3716923184043,41.0086056352783,36.2543553176582,28.0965700427735,24.1779420964084,22.7781427777211,36.2543553176582,28.0965700427735,24.1779420964084,22.7781427777211
96.2286956387429,104.687399385477,73.6053053449062,70.7772678687829,20.8313914802965,20.6002992303091,73.6053053449062,70.7772678687829,20.8313914802965,20.6002992303091
107.134057287914,94.2104180662597,56.6236576565412,67.4201965289036,16.9498241458516,21.1068672349269,56.6236576565412,67.4201965289036,16.9498241458516,21.1068672349269
111.566806029517,93.7135805459206,65.7734392749955,72.5445627692129,28.0224870104475,22.8532637547839,65.7734392749955,72.5445627692129,28.0224870104475,22.8532637547839
95.9053653267222,100.253032011156,78.8135741329482,87.4718929103447,28.7591871450942,29.3991594428018,78.8135741329482,87.4718929103447,28.7591871450942,29.3991594428018
112.399673335375,112.882191025112,76.5881319281923,96.276808574987,37.0248534955844,41.8125352693462,76.5881319281923,96.276808574987,37.0248534955844,41.8125352693462
