Niclosamide,Niclosamide,Niclosamide,Niclosamide,Niclosamide,Niclosamide,Niclosamide,Niclosamide,Niclosamide,Niclosamide
24.7030779941056,27.9142282771641,86.4854321917624,88.3076797563363,190.241505932785,178.446325992882,86.4854321917624,88.3076797563363,190.241505932785,178.446325992882
28.1519689337048,29.9901915586248,117.864060692475,121.47014032416,181.378213145433,183.178530118771,117.864060692475,121.47014032416,181.378213145433,183.178530118771
33.3385911448381,30.491825514806,137.479038318402,94.3571195474818,109.005758011573,108.996170864889,137.479038318402,94.3571195474818,109.005758011573,108.996170864889
53.5993098016785,55.2483393861845,87.0362648301095,72.9712824975525,15.8194791240258,15.7164352157942,87.0362648301095,72.9712824975525,15.8194791240258,15.7164352157942
96.4484711746012,98.735722484617,14.5696017504686,13.5293157837485,11.2990824116164,11.2141740634904,14.5696017504686,13.5293157837485,11.2990824116164,11.2141740634904
120.751169279541,151.351581268151,7.55786320877387,7.62672685739149,8.74660910136792,8.32151372628713,7.55786320877387,7.62672685739149,8.74660910136792,8.32151372628713
139.766118294125,153.353452006849,3.98922098768753,5.5205047318612,7.06509111025891,6.86418749538931,3.98922098768753,5.5205047318612,7.06509111025891,6.86418749538931
