Ceritinib (LDK378),Ceritinib (LDK378),Ceritinib (LDK378),Ceritinib (LDK378),Ceritinib (LDK378),Ceritinib (LDK378),Ceritinib (LDK378),Ceritinib (LDK378),Ceritinib (LDK378),Ceritinib (LDK378)
48.7785993972248,43.0576819759323,90.589177363311,105.306580956871,97.3838272427334,100.477165407274,90.589177363311,105.306580956871,97.3838272427334,100.477165407274
90.0081911326392,83.082031291297,84.512307694752,100.22297821501,98.9735555079375,99.9247935502706,84.512307694752,100.22297821501,98.9735555079375,99.9247935502706
100.784323628439,101.418598705791,107.666471243385,113.730160668296,93.4233488878854,95.2038057749512,107.666471243385,113.730160668296,93.4233488878854,95.2038057749512
92.3308835120909,83.9739505094278,128.7709146604,102.388703438974,73.6338459136445,77.8999878628813,128.7709146604,102.388703438974,73.6338459136445,77.8999878628813
117.596641758203,96.6105099468419,115.596207835044,95.5417506513707,65.524094587634,69.4134447744956,115.596207835044,95.5417506513707,65.524094587634,69.4134447744956
108.471999492008,121.517980626268,124.747101618518,138.911483096298,42.1536095075003,46.1839113469903,124.747101618518,138.911483096298,42.1536095075003,46.1839113469903
105.405853337782,128.355803710015,2.75594491923299,3.19138744296398,1.0295257795258,1.0342762487984,2.75594491923299,3.19138744296398,1.0295257795258,1.0342762487984
