Pazopanib (GW786034),Pazopanib (GW786034),Pazopanib (GW786034),Pazopanib (GW786034),Pazopanib (GW786034),Pazopanib (GW786034),Pazopanib (GW786034),Pazopanib (GW786034),Pazopanib (GW786034),Pazopanib (GW786034)
86.0252559514426,91.7363219510976,32.5942202372725,36.4991105291929,10.4070484074958,9.17539580017706,32.5942202372725,36.4991105291929,10.4070484074958,9.17539580017706
109.0764418269,91.9198188145675,74.3838208588138,81.8018217714652,46.9459415357644,45.4288458093986,74.3838208588138,81.8018217714652,46.9459415357644,45.4288458093986
100.558472943397,99.5891803886856,78.6812264955839,75.9647517841075,29.2289049940436,25.7157053745783,78.6812264955839,75.9647517841075,29.2289049940436,25.7157053745783
97.6172654660034,105.73657760209,87.3872542711109,98.9001369428128,46.5501370092592,48.35284674314,87.3872542711109,98.9001369428128,46.5501370092592,48.35284674314
106.138838349799,89.0888204589992,96.1277591622537,99.9402636290033,40.4444625647528,40.8119637421149,96.1277591622537,99.9402636290033,40.4444625647528,40.8119637421149
118.420241634735,104.16129655419,88.8686580775751,76.3395129795112,31.7109196224559,28.1418470187419,88.8686580775751,76.3395129795112,31.7109196224559,28.1418470187419
99.5368246697988,96.2433480284599,99.4842731922155,99.9520981930687,47.8776176499904,52.3451610409507,99.4842731922155,99.9520981930687,47.8776176499904,52.3451610409507
