Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib,Afatinib
42.9222705397983,42.5108915972517,42.9222705397983,42.5108915972517,42.9222705397983,42.5108915972517,42.9222705397983,42.5108915972517,42.9222705397983,42.5108915972517,0.771842523788415,0.78765598612914,0.317682616306154,0.376867981388232,0.771842523788415,0.78765598612914,0.317682616306154,0.376867981388232
42.2126257201565,46.504933775821,42.2126257201565,46.504933775821,42.2126257201565,46.504933775821,42.2126257201565,46.504933775821,42.2126257201565,46.504933775821,11.1138650435413,16.5486654180889,8.69408743209542,9.25423958672256,11.1138650435413,16.5486654180889,8.69408743209542,9.25423958672256
44.3908148497561,41.6231771651765,44.3908148497561,41.6231771651765,44.3908148497561,41.6231771651765,44.3908148497561,41.6231771651765,44.3908148497561,41.6231771651765,36.9283273196982,43.1764345651925,23.1878718270842,25.8435439930665,36.9283273196982,43.1764345651925,23.1878718270842,25.8435439930665
53.973508391314,53.4623409749914,53.973508391314,53.4623409749914,53.973508391314,53.4623409749914,53.973508391314,53.4623409749914,53.973508391314,53.4623409749914,70.3967092625869,79.875417731934,33.0674000631852,32.9119625834854,70.3967092625869,79.875417731934,33.0674000631852,32.9119625834854
76.6685847139883,74.4891305079093,76.6685847139883,74.4891305079093,76.6685847139883,74.4891305079093,76.6685847139883,74.4891305079093,76.6685847139883,74.4891305079093,78.908108159637,84.519826651814,38.4675442261041,38.7472005327416,78.908108159637,84.519826651814,38.4675442261041,38.7472005327416
86.0697052883924,86.6966335762018,86.0697052883924,86.6966335762018,86.0697052883924,86.6966335762018,86.0697052883924,86.6966335762018,86.0697052883924,86.6966335762018,89.2423455242508,92.9723352976205,45.0526031195593,44.1775164720074,89.2423455242508,92.9723352976205,45.0526031195593,44.1775164720074
107.11414947677,102.503265316714,107.11414947677,102.503265316714,107.11414947677,102.503265316714,107.11414947677,102.503265316714,107.11414947677,102.503265316714,88.9820989096016,88.3581702636854,56.0015072004897,56.5918230009225,88.9820989096016,88.3581702636854,56.0015072004897,56.5918230009225
