XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939,XAV939
0.438560445606896,0.484345696203326,0.438560445606896,0.484345696203326,0.438560445606896,0.484345696203326,0.438560445606896,0.484345696203326,0.438560445606896,0.484345696203326,97.6370468017182,89.6660502556293,188.692370887228,189.066016739069,97.6370468017182,89.6660502556293,188.692370887228,189.066016739069
0.408635144612543,0.532094223761047,0.408635144612543,0.532094223761047,0.408635144612543,0.532094223761047,0.408635144612543,0.532094223761047,0.408635144612543,0.532094223761047,96.2199474500731,94.6521810072881,171.284437851339,168.678064526007,96.2199474500731,94.6521810072881,171.284437851339,168.678064526007
0.465390025808729,0.431108832144717,0.465390025808729,0.431108832144717,0.465390025808729,0.431108832144717,0.465390025808729,0.431108832144717,0.465390025808729,0.431108832144717,93.7043214692457,103.176329816164,150.509367224876,156.199482489119,93.7043214692457,103.176329816164,150.509367224876,156.199482489119
0.500474861457281,0.495322369205101,0.500474861457281,0.495322369205101,0.500474861457281,0.495322369205101,0.500474861457281,0.495322369205101,0.500474861457281,0.495322369205101,91.3550438065517,95.1756771456543,152.36018263674,157.540584517266,91.3550438065517,95.1756771456543,152.36018263674,157.540584517266
0.41998612085178,0.492578200954657,0.41998612085178,0.492578200954657,0.41998612085178,0.492578200954657,0.41998612085178,0.492578200954657,0.41998612085178,0.492578200954657,87.9919829974981,98.4322310453606,158.527162951849,156.210339360753,87.9919829974981,98.4322310453606,158.527162951849,156.210339360753
0.445783794122774,0.481875944777926,0.445783794122774,0.481875944777926,0.445783794122774,0.481875944777926,0.445783794122774,0.481875944777926,0.445783794122774,0.481875944777926,74.0689426344911,75.7696073099097,145.231728749123,150.665957722228,74.0689426344911,75.7696073099097,145.231728749123,150.665957722228
0.37845186688548,0.430011164844539,0.37845186688548,0.430011164844539,0.37845186688548,0.430011164844539,0.37845186688548,0.430011164844539,0.37845186688548,0.430011164844539,31.5967645027934,30.9012291961275,55.3165532427154,64.1565950623504,31.5967645027934,30.9012291961275,55.3165532427154,64.1565950623504
