Vandetanib (ZD6474),Vandetanib (ZD6474),Vandetanib (ZD6474),Vandetanib (ZD6474),Vandetanib (ZD6474),Vandetanib (ZD6474),Vandetanib (ZD6474),Vandetanib (ZD6474),Vandetanib (ZD6474),Vandetanib (ZD6474)
79.0769150051694,82.272189496973,106.822337993305,114.558580152873,118.431632196485,118.047164197361,106.822337993305,114.558580152873,118.431632196485,118.047164197361
102.995463617862,100.301302955076,124.241066534478,94.6252294120852,119.811128351499,120.683844013523,124.241066534478,94.6252294120852,119.811128351499,120.683844013523
90.7988401493478,101.586621956576,112.432098353519,116.644093331505,108.592545858341,101.567084362092,112.432098353519,116.644093331505,108.592545858341,101.567084362092
84.363640197205,73.8644674914775,126.07502665224,105.415721936586,69.6831656771632,68.6652265472025,126.07502665224,105.415721936586,69.6831656771632,68.6652265472025
94.0788236543043,95.762993269459,100.71210337415,114.776862112301,61.3335248491273,58.0157311493358,100.71210337415,114.776862112301,61.3335248491273,58.0157311493358
93.660931239352,94.6147502933739,21.9263333666983,25.4206436124349,35.7102616548524,33.2301963155203,21.9263333666983,25.4206436124349,35.7102616548524,33.2301963155203
107.651488758584,119.567128087875,1.09993120464949,1.32547117532249,1.34398619583216,1.28869038970028,1.09993120464949,1.32547117532249,1.34398619583216,1.28869038970028
