Dabrafenib,Dabrafenib,Dabrafenib,Dabrafenib,Dabrafenib,Dabrafenib,Dabrafenib,Dabrafenib,Dabrafenib,Dabrafenib
0.847195590219439,1.02686775931606,90.0885995354802,91.3548352006962,5.04879701645371,4.69058611795852,90.0885995354802,91.3548352006962,5.04879701645371,4.69058611795852
14.9027998951877,15.5671176511174,160.544958883718,140.045414989666,50.2933559197927,52.0433885131514,160.544958883718,140.045414989666,50.2933559197927,52.0433885131514
93.2147328300821,85.2720097974647,278.696205823536,249.575764168389,134.028539112169,128.367474482872,278.696205823536,249.575764168389,134.028539112169,128.367474482872
116.867587545326,135.483153943135,294.935568050362,279.912705319265,134.859751260689,129.606967327776,294.935568050362,279.912705319265,134.859751260689,129.606967327776
132.73057683966,141.302985968676,281.398581331325,244.546122049385,147.345754269613,153.790648892947,281.398581331325,244.546122049385,147.345754269613,153.790648892947
168.771474259634,171.352725978335,275.399056612234,238.442293049059,179.311002534107,161.005596856518,275.399056612234,238.442293049059,179.311002534107,161.005596856518
160.141636597022,180.733116308827,238.300243020993,222.780920265419,190.558885558661,177.430651732437,238.300243020993,222.780920265419,190.558885558661,177.430651732437
