Selumetinib (AZD6244),Selumetinib (AZD6244),Selumetinib (AZD6244),Selumetinib (AZD6244),Selumetinib (AZD6244),Selumetinib (AZD6244),Selumetinib (AZD6244),Selumetinib (AZD6244),Selumetinib (AZD6244),Selumetinib (AZD6244)
71.0314133982021,74.8066759508343,76.7527323511327,85.2956480738777,76.4198652481597,78.4764915027823,76.7527323511327,85.2956480738777,76.4198652481597,78.4764915027823
59.9712513554841,49.5095056997677,54.0367618203282,51.0806084093031,58.7388647390896,58.0701107592803,54.0367618203282,51.0806084093031,58.7388647390896,58.0701107592803
91.1026058883481,68.1922111023651,28.3635445016945,32.3044150437973,57.8190252779241,62.5185356974693,28.3635445016945,32.3044150437973,57.8190252779241,62.5185356974693
108.452263299926,91.5316329659071,12.6653352462572,21.0576343269984,51.0737770130507,55.8461309657784,12.6653352462572,21.0576343269984,51.0737770130507,55.8461309657784
114.832545152362,87.1443591954106,12.868861444893,15.6439787428687,45.4507092174929,47.4768563760995,12.868861444893,15.6439787428687,45.4507092174929,47.4768563760995
115.464274918046,97.6316001926032,8.02315845332799,11.6110222997,55.1998369923778,55.3176914554495,8.02315845332799,11.6110222997,55.1998369923778,55.3176914554495
107.682036951545,102.219694545119,2.97615359316686,2.66409186627318,22.4547226883557,23.9249675346321,2.97615359316686,2.66409186627318,22.4547226883557,23.9249675346321
