AZD1775 (MK-1775),AZD1775 (MK-1775),AZD1775 (MK-1775),AZD1775 (MK-1775),AZD1775 (MK-1775),AZD1775 (MK-1775),AZD1775 (MK-1775),AZD1775 (MK-1775),AZD1775 (MK-1775),AZD1775 (MK-1775)
2.20221579822109,1.11897766513757,5.92450306083702,7.08890387516226,2.32925604474856,3.62149588183195,5.92450306083702,7.08890387516226,2.32925604474856,3.62149588183195
36.2121368510011,40.0295632500738,8.78721582197733,8.39991058329373,1.84579452641222,1.95939440526314,8.78721582197733,8.39991058329373,1.84579452641222,1.95939440526314
101.510272258931,87.3191101038846,23.016255086169,19.5230858531875,0.672782208120113,1.02995513064877,23.016255086169,19.5230858531875,0.672782208120113,1.02995513064877
96.369080031117,95.9705415091674,38.641061450295,35.2209776101319,0.955283661163218,1.01247122182797,38.641061450295,35.2209776101319,0.955283661163218,1.01247122182797
101.576688835763,92.1958209712623,64.2241934023193,62.2813658214033,13.8392832399287,12.7234991522061,64.2241934023193,62.2813658214033,13.8392832399287,12.7234991522061
95.0500159237972,105.024959610027,72.5287296056739,69.622740396627,32.0080196142735,34.8280128497708,72.5287296056739,69.622740396627,32.0080196142735,34.8280128497708
97.1331280932803,96.4836935994026,76.6270577038876,76.5972434858239,48.6262859560648,44.6822230718838,76.6270577038876,76.5972434858239,48.6262859560648,44.6822230718838
