Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299),Galunisertib (LY2157299)
0.277840941128604,0.319970018001744,0.277840941128604,0.319970018001744,0.277840941128604,0.319970018001744,0.277840941128604,0.319970018001744,0.277840941128604,0.319970018001744,70.4516513769695,65.7606330903949,172.590163656194,157.025161495966,70.4516513769695,65.7606330903949,172.590163656194,157.025161495966
0.328662357472462,0.344667532255738,0.328662357472462,0.344667532255738,0.328662357472462,0.344667532255738,0.328662357472462,0.344667532255738,0.328662357472462,0.344667532255738,77.7034964533283,91.8769716088328,179.343956835724,180.931714453141,77.7034964533283,91.8769716088328,179.343956835724,180.931714453141
0.385417238668648,0.460197015599421,0.385417238668648,0.460197015599421,0.385417238668648,0.460197015599421,0.385417238668648,0.460197015599421,0.385417238668648,0.460197015599421,87.9496112560867,76.0551506581094,175.413625987467,176.084121268472,87.9496112560867,76.0551506581094,175.413625987467,176.084121268472
0.481384583236746,0.504103707606521,0.481384583236746,0.504103707606521,0.481384583236746,0.504103707606521,0.481384583236746,0.504103707606521,0.481384583236746,0.504103707606521,112.901858976084,94.3258457522028,182.540241223063,183.074276312951,112.901858976084,94.3258457522028,182.540241223063,183.074276312951
0.555165928791788,0.569689328792127,0.555165928791788,0.569689328792127,0.555165928791788,0.569689328792127,0.555165928791788,0.569689328792127,0.555165928791788,0.569689328792127,98.9238922816174,101.181605569455,176.6538674934,175.589159274483,98.9238922816174,101.181605569455,176.6538674934,175.589159274483
0.411472888672352,0.546089481838311,0.411472888672352,0.546089481838311,0.411472888672352,0.546089481838311,0.411472888672352,0.546089481838311,0.411472888672352,0.546089481838311,93.2649108175728,122.601435875122,188.248407141405,182.315687205177,93.2649108175728,122.601435875122,188.248407141405,182.315687205177
0.42282386491159,0.5880752560701,0.42282386491159,0.5880752560701,0.42282386491159,0.5880752560701,0.42282386491159,0.5880752560701,0.42282386491159,0.5880752560701,96.2215167738291,83.7457848362885,183.993483493956,170.051180406409,96.2215167738291,83.7457848362885,183.993483493956,170.051180406409
