LY2835219,LY2835219,LY2835219,LY2835219,LY2835219,LY2835219,LY2835219,LY2835219,LY2835219,LY2835219
31.2327813982589,29.9535503291266,68.1390142722548,77.4164583094607,36.3568717078722,36.8429834823122,68.1390142722548,77.4164583094607,36.3568717078722,36.8429834823122
69.9140016882412,73.8489938787926,48.6416493089483,38.9344008235354,28.4240783451157,27.6387359086438,48.6416493089483,38.9344008235354,28.4240783451157,27.6387359086438
93.5183157991773,89.335893687631,41.927509084005,46.9293063254806,25.0268273983948,25.4730579707915,41.927509084005,46.9293063254806,25.0268273983948,25.4730579707915
93.8685903038663,86.6875512383215,35.9029111713799,40.0310704269272,34.0902184059767,33.5915747503106,35.9029111713799,40.0310704269272,34.0902184059767,33.5915747503106
96.8422337838987,101.360236275338,36.8137743226518,33.8166093410402,25.4307203044913,29.2333614633376,36.8137743226518,33.8166093410402,25.4307203044913,29.2333614633376
107.286455014599,111.529931829606,12.2482733638067,10.5827301775748,34.4787236630947,34.2964488386259,12.2482733638067,10.5827301775748,34.4787236630947,34.2964488386259
109.721214641263,91.9423564678259,0.732916748093034,1.09666960339182,0.702702636689623,0.64112097592311,0.732916748093034,1.09666960339182,0.702702636689623,0.64112097592311
