tozasertib,tozasertib,tozasertib,tozasertib,tozasertib,tozasertib,tozasertib,tozasertib,tozasertib,tozasertib
7.83578527933168,11.0085053534802,91.3236573314322,76.1068204068313,28.1313759299841,24.3646294257411,91.3236573314322,76.1068204068313,28.1313759299841,24.3646294257411
9.47342157857437,10.3910674971304,75.0403540394394,66.0488958990536,17.2167132256462,13.906539038109,75.0403540394394,66.0488958990536,17.2167132256462,13.906539038109
10.5530542049655,10.7865021420193,53.2612789540233,71.2403459153704,16.9389353356186,14.9746881781195,53.2612789540233,71.2403459153704,16.9389353356186,14.9746881781195
9.70714849840957,9.04450413663763,78.9165837166967,72.1200913738714,14.3585993755049,13.389306538203,78.9165837166967,72.1200913738714,14.3585993755049,13.389306538203
9.30341491171852,11.7049752554429,63.6862966649628,81.6395627107582,15.4118641143213,14.9286160690052,63.6862966649628,81.6395627107582,15.4118641143213,14.9286160690052
10.3546700975115,9.57879369499903,43.9096786921704,42.6710540628739,14.7953499480126,15.0305036335722,43.9096786921704,42.6710540628739,14.7953499480126,15.0305036335722
9.7182414979161,9.4017948428454,7.57198712257764,8.21549004677472,6.46894355095834,6.66876380597378,7.57198712257764,8.21549004677472,6.46894355095834,6.66876380597378
