BYL719,BYL719,BYL719,BYL719,BYL719,BYL719,BYL719,BYL719,BYL719,BYL719
56.2845306745781,62.7557591152553,96.5870833154592,85.6743541239699,93.2036474552464,92.8527851078504,96.5870833154592,85.6743541239699,93.2036474552464,92.8527851078504
85.4276783790138,72.9481605142237,115.491664323176,108.221828571643,93.3832357858471,92.353130892272,115.491664323176,108.221828571643,93.3832357858471,92.353130892272
75.8139217873096,83.9825282729814,104.628036409105,103.289445259506,74.9264084278473,73.3441997583593,104.628036409105,103.289445259506,74.9264084278473,73.3441997583593
91.649212599487,87.1549552562709,94.0435619150211,100.788407387022,61.4285468695294,58.4686508101574,94.0435619150211,100.788407387022,61.4285468695294,58.4686508101574
103.049008765076,107.475677114719,86.9535099133623,94.6396938792762,43.7427459400515,46.1051340391856,86.9535099133623,94.6396938792762,43.7427459400515,46.1051340391856
114.671394853537,87.27571671179,89.9530189719464,71.6398760939927,41.4539317932595,35.2441032882095,89.9530189719464,71.6398760939927,41.4539317932595,35.2441032882095
93.002257281,92.4785507856462,41.2913506926405,43.2277176761425,7.73748858725882,6.88167980761432,41.2913506926405,43.2277176761425,7.73748858725882,6.88167980761432
