BGJ398,BGJ398,BGJ398,BGJ398,BGJ398,BGJ398,BGJ398,BGJ398,BGJ398,BGJ398
60.6908500806977,56.2948530535397,97.785997206877,107.359220346433,55.7238061678544,50.7458819744034,97.785997206877,107.359220346433,55.7238061678544,50.7458819744034
70.3227982929297,78.9702551031686,95.4693574704919,116.71641566746,51.742942466069,50.8779752323005,95.4693574704919,116.71641566746,51.742942466069,50.8779752323005
86.7343859138997,90.8755181497788,13.5039076712377,14.9168105286293,15.7607008275605,14.3931127264812,13.5039076712377,14.9168105286293,15.7607008275605,14.3931127264812
92.6233223930268,85.1386762468512,42.7126975880318,51.3620080437466,51.6354262007697,47.8621006788239,42.7126975880318,51.3620080437466,51.6354262007697,47.8621006788239
100.420491217885,112.874790601654,14.0800091515293,9.26514871162924,19.3240594722299,20.0515172253065,14.0800091515293,9.26514871162924,19.3240594722299,20.0515172253065
101.570510549546,108.709529534898,2.8460302858423,3.26107987579343,1.45327795909046,1.23338007738505,2.8460302858423,3.26107987579343,1.45327795909046,1.23338007738505
104.418528876501,118.525854869046,1.93071847449091,2.16967007865289,0.765897212195773,0.813234435759788,1.93071847449091,2.16967007865289,0.765897212195773,0.813234435759788
