Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib,Vemurafenib
7.22224496855816,7.44247131855363,7.22224496855816,7.44247131855363,7.22224496855816,7.44247131855363,7.22224496855816,7.44247131855363,7.22224496855816,7.44247131855363,125.348782894266,123.957853923909,117.911345535294,113.57414212509,125.348782894266,123.957853923909,117.911345535294,113.57414212509
49.9133446324055,40.7785197423115,49.9133446324055,40.7785197423115,49.9133446324055,40.7785197423115,49.9133446324055,40.7785197423115,49.9133446324055,40.7785197423115,91.6446219671657,104.429508264471,115.772067772166,110.969239147013,91.6446219671657,104.429508264471,115.772067772166,110.969239147013
79.1332060573683,106.87237441145,79.1332060573683,106.87237441145,79.1332060573683,106.87237441145,79.1332060573683,106.87237441145,79.1332060573683,106.87237441145,92.502101197484,93.2221760945563,106.796465274783,102.421735053347,92.502101197484,93.2221760945563,106.796465274783,102.421735053347
97.4216197357998,94.2706306025771,97.4216197357998,94.2706306025771,97.4216197357998,94.2706306025771,97.4216197357998,94.2706306025771,97.4216197357998,94.2706306025771,88.4849611457206,92.8763438335347,95.0036735898248,98.41665683731,88.4849611457206,92.8763438335347,95.0036735898248,98.41665683731
95.657032544613,95.2056068299181,95.657032544613,95.2056068299181,95.657032544613,95.2056068299181,95.657032544613,95.2056068299181,95.657032544613,95.2056068299181,95.5594428371012,99.4392670835689,84.9859853088347,90.3642199261098,95.5594428371012,99.4392670835689,84.9859853088347,90.3642199261098
112.964986524226,99.9536512439919,112.964986524226,99.9536512439919,112.964986524226,99.9536512439919,112.964986524226,99.9536512439919,112.964986524226,99.9536512439919,88.1802279302768,72.3617845019809,62.2104893225404,62.540274245699,88.1802279302768,72.3617845019809,62.2104893225404,62.540274245699
117.714029196325,101.493107514698,117.714029196325,101.493107514698,117.714029196325,101.493107514698,117.714029196325,101.493107514698,117.714029196325,101.493107514698,11.4831038301374,11.8911069825807,1.49049765704726,1.50600939325613,11.4831038301374,11.8911069825807,1.49049765704726,1.50600939325613
