Dacomitinib,Dacomitinib,Dacomitinib,Dacomitinib,Dacomitinib,Dacomitinib,Dacomitinib,Dacomitinib,Dacomitinib,Dacomitinib
54.0459316353016,51.3952681500191,76.0542927186556,85.023453100374,49.0937679927695,45.6419101735456,76.0542927186556,85.023453100374,49.0937679927695,45.6419101735456
59.6784692364251,65.1324723853679,70.2154263643484,94.4818996917378,48.7520175152404,48.6212214196022,70.2154263643484,94.4818996917378,48.7520175152404,48.6212214196022
88.5130458681362,87.2311459795998,79.3996850984187,82.4224789091162,44.9112866338541,44.6798298372164,79.3996850984187,82.4224789091162,44.9112866338541,44.6798298372164
91.4796529666439,89.6859000789058,66.5564034489826,56.6836170184788,37.3567400955631,40.9294981557848,66.5564034489826,56.6836170184788,37.3567400955631,40.9294981557848
96.7871440651309,99.3145237635286,47.8564608049215,46.3941210394129,32.5905802223994,30.2578653372438,47.8564608049215,46.3941210394129,32.5905802223994,30.2578653372438
114.405042069961,97.7377289926486,10.4087524209449,11.8174696950627,4.95640119151883,5.59292293917328,10.4087524209449,11.8174696950627,4.95640119151883,5.59292293917328
104.945399395558,111.955456178441,0.741814068251978,0.988843575240589,0.180771995906773,0.198505519919785,0.741814068251978,0.988843575240589,0.180771995906773,0.198505519919785
