Erlotinib,Erlotinib,Erlotinib,Erlotinib,Erlotinib,Erlotinib,Erlotinib,Erlotinib,Erlotinib,Erlotinib
14.6176535702526,14.8790559366293,21.4158496225789,33.6338310738082,9.34885162389016,8.53513904788388,21.4158496225789,33.6338310738082,9.34885162389016,8.53513904788388
52.099771476961,64.9370339294999,60.0947246835493,59.1807100362739,30.3240584388713,33.0314248806374,60.0947246835493,59.1807100362739,30.3240584388713,33.0314248806374
84.6413198388448,84.7395579544461,90.2577521873903,81.9990645058882,36.0164364140164,35.0624168897028,90.2577521873903,81.9990645058882,36.0164364140164,35.0624168897028
95.5947348252587,95.9723916150319,75.9141599261522,105.004142097423,48.9331183070655,49.4649695973725,75.9141599261522,105.004142097423,48.9331183070655,49.4649695973725
112.510539249157,120.983636414312,102.65283133382,90.56597393766,87.0645015862524,85.8219934847035,102.65283133382,90.56597393766,87.0645015862524,85.8219934847035
99.5009562859281,120.685096604359,100.757702139964,100.155915685306,106.947514119671,102.643574611275,100.757702139964,100.155915685306,106.947514119671,102.643574611275
101.531209784444,105.197355838309,103.108818991965,116.946532190954,109.174054319528,108.727974880913,103.108818991965,116.946532190954,109.174054319528,108.727974880913
