Sunitinib Malate,Sunitinib Malate,Sunitinib Malate,Sunitinib Malate,Sunitinib Malate,Sunitinib Malate,Sunitinib Malate,Sunitinib Malate,Sunitinib Malate,Sunitinib Malate
4.42073540729249,4.74669888253606,3.41101011593526,4.26307296666222,1.19537044073966,1.16769908151072,3.41101011593526,4.26307296666222,1.19537044073966,1.16769908151072
7.8641002588751,12.1639414847556,28.9874690778404,28.5817871694541,35.6456861364892,35.8620231836061,28.9874690778404,28.5817871694541,35.6456861364892,35.8620231836061
90.0442311355715,74.0319861679358,71.575604183647,77.6426299782657,43.2907830706927,43.3295136548283,71.575604183647,77.6426299782657,43.2907830706927,43.3295136548283
91.7415436546181,84.9906677776913,91.642397637126,82.1884175309342,69.9719142526549,74.0370411945964,91.642397637126,82.1884175309342,69.9719142526549,74.0370411945964
101.837206571245,103.301501901524,104.988377875542,91.2905122487738,61.9934840164319,61.2472627378491,104.988377875542,91.2905122487738,61.9934840164319,61.2472627378491
115.291454523033,96.5457562415844,81.1724761400883,95.4865226857322,38.6073482505849,37.4633630911171,81.1724761400883,95.4865226857322,38.6073482505849,37.4633630911171
111.703243183475,115.045301163596,101.193670827753,87.4100901868922,55.7915381270338,54.923472522722,101.193670827753,87.4100901868922,55.7915381270338,54.923472522722
