Sorafenib,Sorafenib,Sorafenib,Sorafenib,Sorafenib,Sorafenib,Sorafenib,Sorafenib,Sorafenib,Sorafenib
6.31232070405004,6.5154000889973,103.113267652045,91.9913814317568,115.03411821303,115.472841440036,103.113267652045,91.9913814317568,115.03411821303,115.472841440036
23.7318270736915,19.0185837127252,94.5062225632862,112.567743486763,101.965006532235,104.459042542785,94.5062225632862,112.567743486763,101.965006532235,104.459042542785
72.7004087720877,60.9687250415913,84.8103679200766,114.880743285763,65.9344318937301,64.698706000808,84.8103679200766,114.880743285763,65.9344318937301,64.698706000808
88.0021359218064,89.9400373481111,90.9951175955628,79.1311551473779,41.5861077524347,37.6235768563571,90.9951175955628,79.1311551473779,41.5861077524347,37.6235768563571
109.327005656809,107.813573722154,7.5082260491291,11.6425811372077,3.43913954671819,3.94963494624054,7.5082260491291,11.6425811372077,3.43913954671819,3.94963494624054
107.069871758882,108.497608317692,4.35078955772375,4.54710250423133,2.8484247998173,3.28045994171524,4.35078955772375,4.54710250423133,2.8484247998173,3.28045994171524
108.805798566785,105.604883702826,0.296948060304765,0.372131292278041,1.29736293461066,1.70637631791729,0.296948060304765,0.372131292278041,1.29736293461066,1.70637631791729
