Foretinib (XL880),Foretinib (XL880),Foretinib (XL880),Foretinib (XL880),Foretinib (XL880),Foretinib (XL880),Foretinib (XL880),Foretinib (XL880),Foretinib (XL880),Foretinib (XL880)
7.37091120698837,9.49399889606032,2.43715979302862,2.43391711084521,3.50079344906469,2.35148704343723,2.43715979302862,2.43391711084521,3.50079344906469,2.35148704343723
3.43625007969638,4.51799860753063,5.41259763435653,6.21396714891765,3.22556138491311,3.49813971680268,5.41259763435653,6.21396714891765,3.22556138491311,3.49813971680268
8.21088344869193,9.66770474631341,34.7903383462018,16.4717720004351,11.3508475377621,9.4193104772987,34.7903383462018,16.4717720004351,11.3508475377621,9.4193104772987
9.47238967164353,9.46106887705499,80.5000313864751,81.5579788969868,14.4602909757746,13.2339697594368,80.5000313864751,81.5579788969868,14.4602909757746,13.2339697594368
9.09729150228328,9.46628279673083,110.858599445805,85.3013162188622,20.0698768588065,17.3275671281765,110.858599445805,85.3013162188622,20.0698768588065,17.3275671281765
8.95566227602552,9.68801159136669,123.532458099056,105.83596214511,162.316907637841,153.596895491475,123.532458099056,105.83596214511,162.316907637841,153.596895491475
8.83131749085933,10.1402505190398,126.580084833158,108.743065375829,168.266361275321,168.988320511554,126.580084833158,108.743065375829,168.266361275321,168.988320511554
