defactinib,defactinib,defactinib,defactinib,defactinib,defactinib,defactinib,defactinib,defactinib,defactinib
50.3041729947745,56.64292569106,5.25252661124712,4.903187207658,1.19229511860114,1.16098931154907,5.25252661124712,4.903187207658,1.19229511860114,1.16098931154907
77.5472898991421,101.406895859599,60.1914126604073,34.4610029370173,6.25353839489315,5.93940473721499,60.1914126604073,34.4610029370173,6.25353839489315,5.93940473721499
92.5829478116755,82.8689416605511,154.504631746971,126.473947568802,22.7974464154166,22.114751565547,154.504631746971,126.473947568802,22.7974464154166,22.114751565547
117.395923893916,130.403972928388,159.672414875396,158.698194278255,121.582845012949,108.516519843717,159.672414875396,158.698194278255,121.582845012949,108.516519843717
137.780213405724,166.887140984388,169.355142449759,161.175622756445,183.68897443223,179.075885357003,169.355142449759,161.175622756445,183.68897443223,179.075885357003
130.293470645749,166.135238883766,140.656918924251,124.294300010878,193.7964688991,180.967625643931,140.656918924251,124.294300010878,193.7964688991,180.967625643931
141.067352933914,165.218686688118,142.998349968165,118.151038833895,197.051590151129,183.979850759772,142.998349968165,118.151038833895,197.051590151129,183.979850759772
