Cediranib (AZD2171),Cediranib (AZD2171),Cediranib (AZD2171),Cediranib (AZD2171),Cediranib (AZD2171),Cediranib (AZD2171),Cediranib (AZD2171),Cediranib (AZD2171),Cediranib (AZD2171),Cediranib (AZD2171)
6.20523040962283,6.89231711102846,63.3022086008487,75.6623129246589,62.1670882613187,68.3142187959712,63.3022086008487,75.6623129246589,62.1670882613187,68.3142187959712
5.95964353249889,5.22234428115458,105.580049666112,96.7646556047932,75.0736432400827,84.8920888589038,105.580049666112,96.7646556047932,75.0736432400827,84.8920888589038
5.6714951281026,6.2631129256565,115.841996304435,128.407650012492,90.471156096238,88.970559604744,115.841996304435,128.407650012492,90.471156096238,88.970559604744
7.14827715301629,7.05293993835543,91.7447168189538,102.343995085838,81.0006499825597,78.2706733213786,91.7447168189538,102.343995085838,81.0006499825597,78.2706733213786
22.1434926587495,20.2031560403313,12.6252973055419,14.2580197956565,32.4651774591422,29.9089184269762,12.6252973055419,14.2580197956565,32.4651774591422,29.9089184269762
68.4808109049694,62.2986147752818,7.15789406787066,7.19935980643913,4.05563189361742,3.24363071933226,7.15789406787066,7.19935980643913,4.05563189361742,3.24363071933226
97.5317991733355,88.1346704072443,2.1431419932857,3.35838629144211,0.70908127750554,0.643248295627541,2.1431419932857,3.35838629144211,0.70908127750554,0.643248295627541
