Trametinib,Trametinib,Trametinib,Trametinib,Trametinib,Trametinib,Trametinib,Trametinib,Trametinib,Trametinib
3.73614697064162,3.45482041478893,14.3936396871321,11.8924219341435,41.3581206626534,39.4302031153457,14.3936396871321,11.8924219341435,41.3581206626534,39.4302031153457
2.83222937328887,2.75514401512377,9.12753831805695,8.9653397553063,24.8449374963656,27.3226959750541,9.12753831805695,8.9653397553063,24.8449374963656,27.3226959750541
5.29376157356047,4.7172653801463,10.0239433240706,11.3006937308745,16.7480092111707,18.199884858821,10.0239433240706,11.3006937308745,16.7480092111707,18.199884858821
5.43912291872048,5.85171665796877,7.86189452544713,8.32758824733863,13.9655408725736,12.1253234428162,7.86189452544713,8.32758824733863,13.9655408725736,12.1253234428162
7.28402783072771,7.860258861046,3.45883321178958,4.42612696045189,13.4877346440329,13.9794820014508,3.45883321178958,4.42612696045189,13.4877346440329,13.9794820014508
14.6454558582289,19.2377371619472,3.56448888867705,3.23346589297421,12.0818690563679,13.1031592407064,3.56448888867705,3.23346589297421,12.0818690563679,13.1031592407064
74.726371794064,50.4732426637296,4.59991452217419,2.55100603187067,9.30959339123962,8.04971128282886,4.59991452217419,2.55100603187067,9.30959339123962,8.04971128282886
