Oxaliplatin,Oxaliplatin,Oxaliplatin,Oxaliplatin,Oxaliplatin,Oxaliplatin,Oxaliplatin,Oxaliplatin,Oxaliplatin,Oxaliplatin
40.7020210265779,42.1921356842231,64.4223095065149,74.8667464375068,148.48982013134,163.586887682879,64.4223095065149,74.8667464375068,148.48982013134,163.586887682879
32.9622030918143,35.0545540648188,89.4059437016312,85.0470466659415,154.863860951032,176.80777352009,89.4059437016312,85.0470466659415,154.863860951032,176.80777352009
33.3540697488007,35.4955419026651,106.668505017352,112.829054715544,182.088922869154,189.562370639679,106.668505017352,112.829054715544,182.088922869154,189.562370639679
35.6513525535827,35.7312659553783,105.653152547237,118.871695855542,174.500381671832,178.228910178874,105.653152547237,118.871695855542,174.500381671832,178.228910178874
39.7890413695174,42.0480668510748,96.284289724068,92.3569563798542,158.17456606802,153.105552454697,96.284289724068,92.3569563798542,158.17456606802,153.105552454697
65.3800752776106,68.1876415206769,87.8177880605849,90.073969324486,106.353856057389,108.715840871668,87.8177880605849,90.073969324486,106.353856057389,108.715840871668
89.6187951528383,118.302190943931,66.4781236268417,58.14342434461,15.372545248014,14.7422397726181,66.4781236268417,58.14342434461,15.372545248014,14.7422397726181
