BKM120 (NVP-BKM120),BKM120 (NVP-BKM120),BKM120 (NVP-BKM120),BKM120 (NVP-BKM120),BKM120 (NVP-BKM120),BKM120 (NVP-BKM120),BKM120 (NVP-BKM120),BKM120 (NVP-BKM120),BKM120 (NVP-BKM120),BKM120 (NVP-BKM120)
85.4944381939693,79.9057359048363,85.5799861138253,103.753623161181,69.1384165996471,71.005943009485,85.5799861138253,103.753623161181,69.1384165996471,71.005943009485
86.4258148411751,75.8906697959886,93.0270430868617,84.6118732612114,87.6646856556017,85.4897327383676,93.0270430868617,84.6118732612114,87.6646856556017,85.4897327383676
86.8891863074467,77.6771992953259,76.4624572809472,85.790069861498,58.4943063350237,54.2320271400409,76.4624572809472,85.790069861498,58.4943063350237,54.2320271400409
93.1565428173623,92.3801587919433,62.8973805336168,63.9421496452449,15.4659024071713,15.4832311175209,62.8973805336168,63.9421496452449,15.4659024071713,15.4832311175209
112.043220544469,88.6313397361413,43.1942650416347,35.0789628413473,3.39067502835395,3.6811273122968,43.1942650416347,35.0789628413473,3.39067502835395,3.6811273122968
106.960893654777,103.30722041056,27.4704759907404,26.7579493518228,3.71046193853752,4.29652101554444,27.4704759907404,26.7579493518228,3.71046193853752,4.29652101554444
103.190251252758,113.41518970553,23.8481545210302,22.0491078053646,3.93318829362528,3.89046886696103,23.8481545210302,22.0491078053646,3.93318829362528,3.89046886696103
