Cabozantinib (XL184),Cabozantinib (XL184),Cabozantinib (XL184),Cabozantinib (XL184),Cabozantinib (XL184),Cabozantinib (XL184),Cabozantinib (XL184),Cabozantinib (XL184),Cabozantinib (XL184),Cabozantinib (XL184)
0.63126906494122,3.57016289382735,65.9586774636141,72.9604046557163,28.64888575667,28.4839770669465,65.9586774636141,72.9604046557163,28.64888575667,28.4839770669465
8.20288616997792,9.93388906660645,86.6188247110203,86.9193951919939,32.9774969197527,32.1252047842614,86.6188247110203,86.9193951919939,32.9774969197527,32.1252047842614
20.2542692385227,25.3012312690916,124.470913705129,127.288425976286,114.915892782745,120.31320682758,124.470913705129,127.288425976286,114.915892782745,120.31320682758
80.9781224674516,70.7501458329413,126.600486041986,149.831393451539,164.673493790407,159.240241690665,126.600486041986,149.831393451539,164.673493790407,159.240241690665
100.956614578707,123.011732495343,136.967438773955,111.537310997498,182.49526496592,173.411242986531,136.967438773955,111.537310997498,182.49526496592,173.411242986531
148.154489734922,157.122841515659,98.7214495170967,107.285434569781,184.968817674012,175.522208566072,98.7214495170967,107.285434569781,184.968817674012,175.522208566072
141.906035291954,183.099412591185,95.6471442791424,110.951267268574,192.062478607991,183.474031894148,95.6471442791424,110.951267268574,192.062478607991,183.474031894148
