triptolide,triptolide,triptolide,triptolide,triptolide,triptolide,triptolide,triptolide,triptolide,triptolide
6.3538525169529,5.34176020513589,2.24212468005396,3.46226746490488,0.881567616269987,0.810176413684668,2.24212468005396,3.46226746490488,0.881567616269987,0.810176413684668
49.3830417321169,57.8551650630814,4.64662545300864,3.70553350402657,1.81508498763868,1.93227107903164,4.64662545300864,3.70553350402657,1.81508498763868,1.93227107903164
86.9964482209355,76.6569500067757,6.04906554306223,6.86141725479441,1.60485287744809,1.56756870720312,6.04906554306223,6.86141725479441,1.60485287744809,1.56756870720312
71.815369271509,70.3731495337253,5.87445563494295,6.6957333578791,1.47438665704829,1.47423255517118,5.87445563494295,6.6957333578791,1.47438665704829,1.47423255517118
75.6939600632637,65.7927919875519,5.26276487401554,6.71282772819576,2.45294906923042,1.89344749442576,5.26276487401554,6.71282772819576,2.45294906923042,1.89344749442576
91.0881898871752,86.1296602244539,6.63184001347309,8.5826888505257,8.35378365660705,6.95367628386118,6.63184001347309,8.5826888505257,8.35378365660705,6.95367628386118
97.1408509510515,88.5534670983901,8.83392675281179,13.7570232502221,12.6022872359264,12.3073422350267,8.83392675281179,13.7570232502221,12.6022872359264,12.3073422350267
