alectinib,alectinib,alectinib,alectinib,alectinib,alectinib,alectinib,alectinib,alectinib,alectinib
28.0998576336974,36.218081403007,8.42099127455992,8.81649080822365,20.515962126193,13.3334910827502,8.42099127455992,8.81649080822365,20.515962126193,13.3334910827502
73.2592006480375,95.7893090341155,9.66860366055976,8.56901990645056,32.2592911531743,31.6910691095556,9.66860366055976,8.56901990645056,32.2592911531743,31.6910691095556
126.898754820019,105.902941121126,12.3615632258122,12.2810834330469,93.2405898395685,88.1697680666,12.3615632258122,12.2810834330469,93.2405898395685,88.1697680666
124.584703527611,151.963805204825,28.2729367876391,38.4912433373219,133.504806155564,121.421025306254,28.2729367876391,38.4912433373219,133.504806155564,121.421025306254
137.71133361809,159.066535887448,113.841883905912,111.98738170347,197.41408746892,172.257630780066,113.841883905912,111.98738170347,197.41408746892,172.257630780066
168.855058721032,151.332646507223,97.6244922116704,117.603067551398,198.212769620134,201.234064409087,97.6244922116704,117.603067551398,198.212769620134,201.234064409087
141.333326945338,175.256305314591,132.907598217248,113.968508647884,193.621796957051,196.234892593526,132.907598217248,113.968508647884,193.621796957051,196.234892593526
