LY2109761,LY2109761,LY2109761,LY2109761,LY2109761,LY2109761,LY2109761,LY2109761,LY2109761,LY2109761
46.3032118471761,53.5765920880141,105.006591159775,83.5907755901229,158.1013028567,172.695663793307,105.006591159775,83.5907755901229,158.1013028567,172.695663793307
63.4437019218898,69.6552227010143,95.0790490794795,110.894158598934,206.736053218267,189.21815213261,95.0790490794795,110.894158598934,206.736053218267,189.21815213261
71.4358211012437,68.7235775799886,127.495000582892,106.483193734363,194.317938899371,188.745599835198,127.495000582892,106.483193734363,194.317938899371,188.745599835198
67.3603046778921,60.5207098457621,119.015944329361,109.833569019906,181.40324709988,189.809294874025,119.015944329361,109.833569019906,181.40324709988,189.809294874025
81.3225214056194,77.6514545659824,111.990081873862,108.267159795497,185.552801843016,200.065697992453,111.990081873862,108.267159795497,185.552801843016,200.065697992453
83.0576729098264,94.8425709877124,126.291329262059,117.932122266942,160.396364883929,165.057576217327,126.291329262059,117.932122266942,160.396364883929,165.057576217327
89.1905537765398,101.918957655132,74.0202935980558,85.8887196780159,126.572946599484,133.900999249762,74.0202935980558,85.8887196780159,126.572946599484,133.900999249762
