NVP-AEW541,NVP-AEW541,NVP-AEW541,NVP-AEW541,NVP-AEW541,NVP-AEW541,NVP-AEW541,NVP-AEW541,NVP-AEW541,NVP-AEW541
150.0944747649,152.24590570097,84.7073883762431,112.04449037311,195.785324647353,190.737835780073,84.7073883762431,112.04449037311,195.785324647353,190.737835780073
163.476759797496,135.049849776389,92.2950687363805,109.548025671707,187.859178651916,169.279228995085,92.2950687363805,109.548025671707,187.859178651916,169.279228995085
123.653149545795,135.73534300535,111.409432084152,110.284999456108,118.388257842861,117.021069290503,111.409432084152,110.284999456108,118.388257842861,117.021069290503
156.795162420308,151.520896449203,99.1027951897985,102.896225388883,75.865045366213,68.1509494891007,99.1027951897985,102.896225388883,75.865045366213,68.1509494891007
136.557661669412,139.299743145852,77.9263404266767,65.8517350157729,48.8679762987652,50.8411987656572,77.9263404266767,65.8517350157729,48.8679762987652,50.8411987656572
144.884892624556,150.776952436508,7.43231730829589,4.70194713368868,3.62256878680082,3.67184966294981,7.43231730829589,4.70194713368868,3.62256878680082,3.67184966294981
143.322327554532,171.959187161683,5.84730031476151,1.64527357772218,0.800379368465461,0.83806697576273,5.84730031476151,1.64527357772218,0.800379368465461,0.83806697576273
