decitabine,decitabine,decitabine,decitabine,decitabine,decitabine,decitabine,decitabine,decitabine,decitabine
97.9976214545244,100.873978385363,70.9381417413216,73.972043946481,17.7281413571838,17.877927005633,70.9381417413216,73.972043946481,17.7281413571838,17.877927005633
175.7518086933,207.378715603811,80.2238304054236,69.9350048950288,35.455858410055,32.6386791362941,80.2238304054236,69.9350048950288,35.455858410055,32.6386791362941
145.047933919628,176.64018936329,111.974388636302,84.6921570760361,42.5766748200445,38.3992238728688,111.974388636302,84.6921570760361,42.5766748200445,38.3992238728688
160.489131255982,180.259198451975,113.09802444558,100.360328510823,62.0672348572862,57.8942679893491,113.09802444558,100.360328510823,62.0672348572862,57.8942679893491
163.897519848546,165.677237202767,114.449212199475,112.192700968128,88.0749677023598,83.4841928124726,114.449212199475,112.192700968128,88.0749677023598,83.4841928124726
144.674641587397,185.326579543245,95.8182005685436,116.133199173284,118.599985694883,115.779071013684,95.8182005685436,116.133199173284,118.599985694883,115.779071013684
149.289845335578,146.703234668724,114.57946607122,110.609974980964,137.2044568925,135.19213183026,114.57946607122,110.609974980964,137.2044568925,135.19213183026
