Quizartinib (AC220),Quizartinib (AC220),Quizartinib (AC220),Quizartinib (AC220),Quizartinib (AC220),Quizartinib (AC220),Quizartinib (AC220),Quizartinib (AC220),Quizartinib (AC220),Quizartinib (AC220)
12.726250201314,12.571858005758,112.873611148476,116.14543674535,203.782612332546,183.715945264664,112.873611148476,116.14543674535,203.782612332546,183.715945264664
10.604133598042,10.3622537305007,115.751750916933,93.340041335799,176.684983142996,164.869947204982,115.751750916933,93.340041335799,176.684983142996,164.869947204982
75.3199187889245,74.3710758394019,130.787441822926,118.33732187534,128.799695632373,122.67123583213,130.787441822926,118.33732187534,128.799695632373,122.67123583213
125.578429902009,160.953700393279,103.176759660309,114.599423474383,134.262472223221,131.470591100984,103.176759660309,114.599423474383,134.262472223221,131.470591100984
167.032969057902,153.614971241117,53.2330311264158,51.2155988251931,120.634383439362,107.332703263603,53.2330311264158,51.2155988251931,120.634383439362,107.332703263603
144.093420008602,184.848819850843,17.5026678503852,15.8802893505928,47.7867074753126,45.5209140929153,17.5026678503852,15.8802893505928,47.7867074753126,45.5209140929153
150.667957041714,154.636625080757,5.33099279904585,1.91314043293811,8.23617101322658,10.1272341841131,5.33099279904585,1.91314043293811,8.23617101322658,10.1272341841131
