Everolimus (RAD001),Everolimus (RAD001),Everolimus (RAD001),Everolimus (RAD001),Everolimus (RAD001),Everolimus (RAD001),Everolimus (RAD001),Everolimus (RAD001),Everolimus (RAD001),Everolimus (RAD001)
62.1039614337645,49.9885149272308,50.9949904909891,59.4923535566622,25.0790401902282,22.7316741379274,50.9949904909891,59.4923535566622,25.0790401902282,22.7316741379274
112.708759265284,115.695361087805,51.1518057587905,52.5914877549832,28.304922704307,27.015231799023,51.1518057587905,52.5914877549832,28.304922704307,27.015231799023
104.713198805237,93.380729681753,49.8939471213197,53.0648703175984,24.8910346841178,28.0599452101213,49.8939471213197,53.0648703175984,24.8910346841178,28.0599452101213
85.6777273517389,109.342938506325,46.1459510043644,41.6050674476227,20.6577872354097,21.469442287051,46.1459510043644,41.6050674476227,20.6577872354097,21.469442287051
114.125646237706,114.059194737818,48.5838167279152,61.2793727305345,17.8220539580406,18.0862726908562,48.5838167279152,61.2793727305345,17.8220539580406,18.0862726908562
98.4757040120369,118.024812562651,43.3221640189195,41.8825222273777,2.93509540389338,2.51243104967462,43.3221640189195,41.8825222273777,2.93509540389338,2.51243104967462
94.3297307223373,115.653985993017,8.1377114503744,8.77204187557177,0.174524873458194,0.144125909975249,8.1377114503744,8.77204187557177,0.174524873458194,0.144125909975249
