ABT-199 GDC-0199,ABT-199 GDC-0199,ABT-199 GDC-0199,ABT-199 GDC-0199,ABT-199 GDC-0199,ABT-199 GDC-0199,ABT-199 GDC-0199,ABT-199 GDC-0199,ABT-199 GDC-0199,ABT-199 GDC-0199
2.37286998746602,2.67391754323241,6.50484696851488,7.81300989883607,1.42042940404641,1.29516910969477,6.50484696851488,7.81300989883607,1.42042940404641,1.29516910969477
8.13529626600792,10.1734549548702,28.7186247343359,30.7747742847819,2.5772243951542,2.30374464637916,28.7186247343359,30.7747742847819,2.5772243951542,2.30374464637916
91.7231113615533,94.0333157706565,49.9908082465722,62.5584683998695,18.9934168175641,16.8054629551013,49.9908082465722,62.5584683998695,18.9934168175641,16.8054629551013
152.95698459105,113.515263847857,78.4834503600477,77.6487544871098,67.7036933467871,68.1888093491584,78.4834503600477,77.6487544871098,67.7036933467871,68.1888093491584
139.134075298986,144.531774332148,83.8128738353376,79.5877297944088,107.058059781649,111.611424212772,83.8128738353376,79.5877297944088,107.058059781649,111.611424212772
166.321211252355,161.525310639846,80.4513823500399,90.0059828130099,139.298398675524,144.823012113763,80.4513823500399,90.0059828130099,139.298398675524,144.823012113763
150.554189302589,133.774909207233,95.300323729072,109.59561622974,147.490300605462,143.983553231381,95.300323729072,109.59561622974,147.490300605462,143.983553231381
