Gefitinib,Gefitinib,Gefitinib,Gefitinib,Gefitinib,Gefitinib,Gefitinib,Gefitinib,Gefitinib,Gefitinib
74.6101856893729,82.8381537000676,2.7414867739747,3.71473816496631,1.1542051917627,1.28370448414302,2.7414867739747,3.71473816496631,1.1542051917627,1.28370448414302
72.7077883917357,70.480287482424,81.7719330857972,99.6023210773586,37.9508743200148,38.6944828913162,81.7719330857972,99.6023210773586,37.9508743200148,38.6944828913162
106.912668698473,91.8279862871114,97.5023951268106,84.848564542519,41.4493286504027,35.950041036377,97.5023951268106,84.848564542519,41.4493286504027,35.950041036377
109.822469887597,102.589715718019,94.6241120553922,97.3800529361929,55.4712909025645,46.8263618977287,94.6241120553922,97.3800529361929,55.4712909025645,46.8263618977287
108.705744653882,106.871197071354,111.341064469029,103.24473690637,75.6191814278029,77.75533012298,111.341064469029,103.24473690637,75.6191814278029,77.75533012298
109.736488737744,109.306945537689,98.721327988586,104.930504809905,108.189507821632,104.371357083718,98.721327988586,104.930504809905,108.189507821632,104.371357083718
112.280569706637,106.613191398978,125.9104262293,113.222589365047,111.395596821427,102.336043956503,125.9104262293,113.222589365047,111.395596821427,102.336043956503
