TGX-221,TGX-221,TGX-221,TGX-221,TGX-221,TGX-221,TGX-221,TGX-221,TGX-221,TGX-221
139.878338172854,194.464659817223,101.502291212684,87.682203850756,207.193311832554,194.005754141966,101.502291212684,87.682203850756,207.193311832554,194.005754141966
183.737220477603,189.056178612423,99.9109969241254,98.5994778635919,195.828179382932,193.577603665725,99.9109969241254,98.5994778635919,195.828179382932,193.577603665725
180.947202113345,187.068851965452,105.79596100903,105.512346350484,192.362603191819,185.65264413541,105.79596100903,105.512346350484,192.362603191819,185.65264413541
184.537980255935,159.887865444806,136.087048146853,107.852442075492,193.671440561633,182.842106288773,136.087048146853,107.852442075492,193.671440561633,182.842106288773
158.436668370542,197.546086345646,89.9096966272991,120.332046122049,195.597499271611,195.876198257611,89.9096966272991,120.332046122049,195.597499271611,195.876198257611
196.580592115568,166.634677505347,104.979912655924,95.2491025780485,169.396000790418,166.352049373712,104.979912655924,95.2491025780485,169.396000790418,166.352049373712
177.095867470719,165.976625958891,70.0954148843633,69.9336451647993,100.204696523412,106.469164396699,70.0954148843633,69.9336451647993,100.204696523412,106.469164396699
